timestamp,open,high,low,close,volume
2025-12-22 15:55:00,619.44,619.48999,619.1084,619.15002,742692
2025-12-23 09:30:00,620.0,620.40997,619.16998,619.65002,2219913
2025-12-23 09:35:00,619.64001,620.255,619.53998,619.88,547694
2025-12-23 09:40:00,619.88,620.26001,619.32642,620.21002,855838
2025-12-23 09:45:00,620.21002,620.71503,620.02002,620.31,554043
2025-12-23 09:50:00,620.31,620.52502,619.51001,619.58002,390139
2025-12-23 09:55:00,619.59003,619.70001,618.89001,619.31012,460565
2025-12-23 10:00:00,619.33002,619.37,617.78003,618.01001,530234
2025-12-23 10:05:00,618.01001,618.53998,617.87,618.48999,351931
2025-12-23 10:10:00,618.52002,618.82001,617.84998,618.29999,398977
2025-12-23 10:15:00,618.31,619.059998,618.28003,618.87012,291390
2025-12-23 10:20:00,618.88,619.21002,618.84003,619.13,337414
2025-12-23 10:25:00,619.15002,619.22998,618.57001,618.8988,249522
2025-12-23 10:30:00,618.89001,619.33002,618.87,619.297,222116
2025-12-23 10:35:00,619.29999,619.67999,619.22998,619.63,242109
2025-12-23 10:40:00,619.64502,619.91998,619.62,619.79999,217011
2025-12-23 10:45:00,619.81,619.92,619.59497,619.78339,514563
2025-12-23 10:50:00,619.78998,620.11499,619.65997,620.080017,281296
2025-12-23 10:55:00,620.099976,620.47998,619.92999,620.23132,322677
2025-12-23 11:00:00,620.25,620.64001,620.14001,620.42999,278672
2025-12-23 11:05:00,620.44,620.66998,620.34003,620.40503,218252
2025-12-23 11:10:00,620.40997,620.46997,620.15997,620.28998,221692
2025-12-23 11:15:00,620.29999,620.58002,620.21002,620.505,173243
2025-12-23 11:20:00,620.51001,620.60999,620.39001,620.54999,141260
2025-12-23 11:25:00,620.53998,620.75,620.44287,620.52002,176627
2025-12-23 11:30:00,620.52002,620.56,620.38,620.46002,147164
2025-12-23 11:35:00,620.45001,620.5,620.23999,620.41498,144655
2025-12-23 11:40:00,620.41998,620.77002,620.39001,620.72333,461630
2025-12-23 11:45:00,620.72998,620.92999,620.71002,620.84003,227348
2025-12-23 11:50:00,620.84998,621.27002,620.82001,621.19,426234
2025-12-23 11:55:00,621.19,621.30988,621.10999,621.22998,196065
2025-12-23 12:00:00,621.23999,621.29999,620.95001,621.19,265631
2025-12-23 12:05:00,621.18793,621.30658,621.13,621.26501,139637
2025-12-23 12:10:00,621.27002,621.33002,621.13,621.14502,123241
2025-12-23 12:15:00,621.14502,621.20007,621.015015,621.13501,9922107
2025-12-23 12:20:00,621.13501,621.27502,621.080017,621.099976,117571
2025-12-23 12:25:00,621.10999,621.14001,621.01001,621.070007,131902
2025-12-23 12:30:00,621.070007,621.21997,620.79999,620.9101,381161
2025-12-23 12:35:00,620.90997,621.079895,620.79999,621.025818,241986
2025-12-23 12:40:00,621.02002,621.044983,620.85999,620.95001,90866
2025-12-23 12:45:00,620.94501,621.030029,620.84003,620.90503,116863
2025-12-23 12:50:00,620.90503,620.92499,620.69,620.80988,155168
2025-12-23 12:55:00,620.79999,620.92999,620.75,620.7876,219948
2025-12-23 13:00:00,620.78998,620.85999,620.7287,620.75,110300
2025-12-23 13:05:00,620.73999,621.15997,620.73999,621.11499,176775
2025-12-23 13:10:00,621.12,621.16998,621.0,621.14001,206119
2025-12-23 13:15:00,621.13501,621.21002,621.039978,621.185,133703
2025-12-23 13:20:00,621.185,621.40503,621.15002,621.26642,12169377
2025-12-23 13:25:00,621.27002,621.35999,621.13,621.16998,129480
2025-12-23 13:30:00,621.17999,621.37018,621.10999,621.35999,134055
2025-12-23 13:35:00,621.35999,621.38,621.23999,621.25,174553
2025-12-23 13:40:00,621.25,621.34998,621.21002,621.34497,100409
2025-12-23 13:45:00,621.34497,621.35498,621.25,621.29498,89737
2025-12-23 13:50:00,621.29498,621.33002,621.15997,621.21002,83757
2025-12-23 13:55:00,621.21997,621.34497,621.15503,621.25,263624
2025-12-23 14:00:00,621.25,621.44501,621.2182,621.40997,159199
2025-12-23 14:05:00,621.40997,621.56,621.38,621.53009,133600
2025-12-23 14:10:00,621.52991,621.60498,621.46997,621.54498,132688
2025-12-23 14:15:00,621.5401,621.64001,621.53003,621.61987,140482
2025-12-23 14:20:00,621.62,621.66998,621.5,621.53998,154988
2025-12-23 14:25:00,621.53003,621.64001,621.49988,621.54999,143501
2025-12-23 14:30:00,621.54999,621.59003,621.46997,621.51501,97012
2025-12-23 14:35:00,621.505,621.58502,621.46503,621.54999,147952
2025-12-23 14:40:00,621.53497,621.54993,621.45001,621.52002,140129
2025-12-23 14:45:00,621.53003,621.65002,621.51001,621.65002,93636
2025-12-23 14:50:00,621.65002,621.78003,621.59003,621.77002,155827
2025-12-23 14:55:00,621.77002,621.88,621.71887,621.79999,158270
2025-12-23 15:00:00,621.79999,622.01001,621.78998,621.935,183941
2025-12-23 15:05:00,621.94,622.01001,621.88,621.92902,136052
2025-12-23 15:10:00,621.92023,621.95001,621.80499,621.85498,141165
2025-12-23 15:15:00,621.85999,621.90997,621.80499,621.90002,255020
2025-12-23 15:20:00,621.90503,622.015015,621.76001,621.78998,211968
2025-12-23 15:25:00,621.78998,621.92999,621.77338,621.84998,116154
2025-12-23 15:30:00,621.84003,621.87,621.76001,621.84998,146477
2025-12-23 15:35:00,621.85577,621.98999,621.85577,621.91998,169732
2025-12-23 15:40:00,621.91998,621.95502,621.78998,621.82001,154209
2025-12-23 15:45:00,621.815,622.059998,621.79999,622.058472,336410
2025-12-23 15:50:00,622.059998,622.16998,621.76099,622.125,464950
2025-12-23 15:55:00,622.10999,622.40002,622.01001,622.21002,1028070
2025-12-24 09:30:00,622.25,622.58002,621.71997,622.58002,1125395
2025-12-24 09:35:00,622.58002,622.65997,621.90002,621.90997,388400
2025-12-24 09:40:00,621.90002,622.54999,621.83002,622.0,324295
2025-12-24 09:45:00,622.02002,622.28998,621.78998,621.96002,298105
2025-12-24 09:50:00,621.96997,622.27502,621.84998,622.22131,419738
2025-12-24 09:55:00,622.21997,622.37012,622.11749,622.34003,187898
2025-12-24 10:00:00,622.32318,622.48999,622.21997,622.46002,164755
2025-12-24 10:05:00,622.46002,622.66998,622.38098,622.63501,211773
2025-12-24 10:10:00,622.65002,622.88,622.59003,622.75482,225996
2025-12-24 10:15:00,622.78003,623.070007,622.73999,622.85498,268653
2025-12-24 10:20:00,622.84998,622.91998,622.21997,622.315,256163
2025-12-24 10:25:00,622.315,622.4989,622.20001,622.48132,235186
2025-12-24 10:30:00,622.4812,622.62799,622.32001,622.5,200234
2025-12-24 10:35:00,622.5,622.67499,622.47498,622.59003,147472
2025-12-24 10:40:00,622.59003,622.72998,622.55011,622.69,132475
2025-12-24 10:45:00,622.67999,622.84003,622.625,622.73999,165945
2025-12-24 10:50:00,622.72998,622.87,622.67499,622.745,142755
2025-12-24 10:55:00,622.745,622.82001,622.56,622.79132,126151
2025-12-24 11:00:00,622.79999,622.89001,622.78003,622.88,153148
2025-12-24 11:05:00,622.87,623.10999,622.78003,623.02002,158266
2025-12-24 11:10:00,623.030029,623.33002,623.015015,623.29999,182554
2025-12-24 11:15:00,623.28998,623.29999,623.030029,623.23999,177016
2025-12-24 11:20:00,623.25,623.42999,623.245,623.38,113985
2025-12-24 11:25:00,623.38098,623.41998,623.27002,623.35999,309488
2025-12-24 11:30:00,623.37,623.69501,623.28998,623.67999,178942
2025-12-24 11:35:00,623.67999,624.075012,623.63,623.84497,246699
2025-12-24 11:40:00,623.84003,624.030029,623.84003,623.98999,254420
2025-12-24 11:45:00,623.98999,624.080017,623.96002,624.01001,147321
2025-12-24 11:50:00,624.02002,624.070007,623.81,623.89001,144968
2025-12-24 11:55:00,623.90002,623.98981,623.78998,623.88,124961
2025-12-24 12:00:00,623.89001,623.98999,623.83002,623.8786,87415
2025-12-24 12:05:00,623.85999,623.95001,623.81,623.86963,84014
2025-12-24 12:10:00,623.86499,624.039978,623.84998,623.99988,96362
2025-12-24 12:15:00,623.98999,624.01001,623.61102,623.745,170054
2025-12-24 12:20:00,623.76001,623.90002,623.69,623.70502,109578
2025-12-24 12:25:00,623.70618,623.96503,623.64001,623.87,379564
2025-12-24 12:30:00,623.85999,624.16998,623.84497,623.96997,151893
2025-12-24 12:35:00,623.97998,624.049988,623.8501,623.90997,128251
2025-12-24 12:40:00,623.90002,623.96997,623.65002,623.69,171957
2025-12-24 12:45:00,623.67999,624.12,623.66998,623.87,312692
2025-12-24 12:50:00,623.88,624.070007,623.84003,623.95001,263992
2025-12-24 12:55:00,623.92999,624.27002,623.79999,623.94,602460
2025-12-26 09:30:00,624.67999,624.94501,623.85999,624.71002,873599
2025-12-26 09:35:00,624.71002,625.37,624.59998,625.1344,556288
2025-12-26 09:40:00,625.13,625.44,624.85999,625.39001,308262
2025-12-26 09:45:00,625.38013,625.51501,624.93011,625.035583,289113
2025-12-26 09:50:00,625.070007,625.070007,624.080017,624.36011,372773
2025-12-26 09:55:00,624.38,624.5,624.039978,624.23499,248183
2025-12-26 10:00:00,624.21997,624.32001,623.28998,623.77002,477788
2025-12-26 10:05:00,623.78998,624.049988,623.71002,623.94,222630
2025-12-26 10:10:00,623.94,623.96997,623.19,623.33002,2764831
2025-12-26 10:15:00,623.33002,623.92999,623.14001,623.90997,193135
2025-12-26 10:20:00,623.89001,624.40002,623.88,624.27002,293897
2025-12-26 10:25:00,624.27002,624.39001,623.82001,624.34003,222605
2025-12-26 10:30:00,624.33002,624.63,624.10999,624.5993,260069
2025-12-26 10:35:00,624.59003,624.67999,624.30017,624.37,158535
2025-12-26 10:40:00,624.37,624.5,624.23999,624.28998,179243
2025-12-26 10:45:00,624.29358,624.59003,624.19,624.53998,183000
2025-12-26 10:50:00,624.55011,624.62,624.27002,624.62,176176
2025-12-26 10:55:00,624.63,624.86353,624.57001,624.7113,197453
2025-12-26 11:00:00,624.71002,624.96997,624.69,624.89001,133030
2025-12-26 11:05:00,624.89001,624.98999,624.48999,624.495,177729
2025-12-26 11:10:00,624.49988,624.58002,623.77991,623.815,260360
2025-12-26 11:15:00,623.81,624.10999,623.70001,623.97998,220505
2025-12-26 11:20:00,623.97998,624.39001,623.91998,624.27002,176823
2025-12-26 11:25:00,624.25,624.34998,624.076477,624.29999,99748
2025-12-26 11:30:00,624.31,624.34998,624.21002,624.27002,97473
2025-12-26 11:35:00,624.26001,624.38,624.19,624.28003,84787
2025-12-26 11:40:00,624.27002,624.48999,624.25,624.41998,86698
2025-12-26 11:45:00,624.42999,624.495,624.15997,624.17999,107836
2025-12-26 11:50:00,624.16998,624.34998,624.090027,624.28998,135724
2025-12-26 11:55:00,624.29498,624.33002,624.080017,624.10999,77241
2025-12-26 12:00:00,624.12622,624.13,623.77002,624.0,150123
2025-12-26 12:05:00,624.0,624.030029,623.79999,623.83002,88929
2025-12-26 12:10:00,623.8299,623.9201,623.65997,623.66498,141198
2025-12-26 12:15:00,623.65503,623.79498,623.51001,623.65997,153572
2025-12-26 12:20:00,623.65002,623.75989,623.51001,623.72998,6210597
2025-12-26 12:25:00,623.72998,624.25,623.72021,624.23999,6394064
2025-12-26 12:30:00,624.23999,624.28027,624.01001,624.01001,79483
2025-12-26 12:35:00,624.01001,624.030029,623.78003,623.91998,102114
2025-12-26 12:40:00,623.91998,624.059875,623.87,623.90997,89251
2025-12-26 12:45:00,623.91663,624.10999,623.90002,624.030029,86023
2025-12-26 12:50:00,624.020325,624.039978,623.75,624.0050049,6703817
2025-12-26 12:55:00,624.0,624.14001,624.0,624.044983,85236
2025-12-26 13:00:00,624.049988,624.17999,624.032471,624.14502,97668
2025-12-26 13:05:00,624.14502,624.27502,624.099976,624.10999,124992
2025-12-26 13:10:00,624.12,624.21997,624.070007,624.13,99282
2025-12-26 13:15:00,624.13013,624.15002,623.89001,623.97571,113755
2025-12-26 13:20:00,623.97992,624.01001,623.62,623.88,177979
2025-12-26 13:25:00,623.88501,624.010315,623.77002,623.98999,94234
2025-12-26 13:30:00,623.98999,624.17999,623.96997,624.029907,111211
2025-12-26 13:35:00,624.039978,624.21002,624.0,624.14001,105291
2025-12-26 13:40:00,624.14001,624.28003,624.070007,624.086304,85564
2025-12-26 13:45:00,624.080017,624.34998,624.030029,624.34497,96490
2025-12-26 13:50:00,624.34497,624.46503,624.33002,624.42999,132745
2025-12-26 13:55:00,624.435,624.53003,624.39001,624.5,105856
2025-12-26 14:00:00,624.51001,624.59998,624.32501,624.59497,101223
2025-12-26 14:05:00,624.59998,624.65002,624.5,624.62,81962
2025-12-26 14:10:00,624.60999,624.66998,624.42999,624.46997,90375
2025-12-26 14:15:00,624.46002,624.51001,624.33002,624.33557,98465
2025-12-26 14:20:00,624.33002,624.40503,624.31,624.32001,68022
2025-12-26 14:25:00,624.31989,624.33002,624.20502,624.26001,100885
2025-12-26 14:30:00,624.26001,624.39001,624.25,624.29999,72594
2025-12-26 14:35:00,624.29498,624.40002,624.15997,624.18268,72819
2025-12-26 14:40:00,624.16998,624.26001,624.10999,624.16998,72456
2025-12-26 14:45:00,624.15997,624.39001,624.085022,624.32581,110291
2025-12-26 14:50:00,624.34003,624.51001,624.34003,624.44641,172098
2025-12-26 14:55:00,624.45001,624.59003,624.44,624.48499,147792
2025-12-26 15:00:00,624.46997,624.5,624.29999,624.30719,107762
2025-12-26 15:05:00,624.29999,624.29999,624.070618,624.13867,99178
2025-12-26 15:10:00,624.13501,624.15002,624.025024,624.059998,140272
2025-12-26 15:15:00,624.049988,624.10999,623.96503,624.01001,133746
2025-12-26 15:20:00,624.02002,624.13989,623.92999,624.13,150749
2025-12-26 15:25:00,624.125,624.17999,624.054993,624.059998,213123
2025-12-26 15:30:00,624.059998,624.094971,623.98999,624.049988,94049
2025-12-26 15:35:00,624.049988,624.12,624.0,624.080017,79661
2025-12-26 15:40:00,624.075012,624.21503,624.025024,624.18378,126437
2025-12-26 15:45:00,624.19,624.19501,624.030029,624.059998,539280
2025-12-26 15:50:00,624.070007,624.12,623.66998,623.76001,500354
2025-12-26 15:55:00,623.77002,623.94501,623.67499,623.84003,1101805
2025-12-29 09:30:00,620.10999,620.56,619.10999,620.45001,1567458
2025-12-29 09:35:00,620.45001,622.77502,620.41998,622.23999,1061326
2025-12-29 09:40:00,622.23999,622.46002,621.85999,622.14301,499520
2025-12-29 09:45:00,622.16498,622.16998,620.76001,621.080017,523980
2025-12-29 09:50:00,621.039978,621.38,620.21002,620.74579,376180
2025-12-29 09:55:00,620.71002,621.0,620.21503,620.47998,243366
2025-12-29 10:00:00,620.5,620.90997,620.094971,620.16998,209373
2025-12-29 10:05:00,620.15997,620.43988,619.54999,619.55182,389505
2025-12-29 10:10:00,619.56,619.73499,619.030029,619.40991,386719
2025-12-29 10:15:00,619.40997,620.34998,619.39001,620.099976,336791
2025-12-29 10:20:00,620.080017,620.90991,620.075012,620.86987,251689
2025-12-29 10:25:00,620.875,621.14001,620.77002,621.030029,375274
2025-12-29 10:30:00,621.02002,621.28998,620.91498,621.26001,279463
2025-12-29 10:35:00,621.26001,621.69,620.8501,621.10999,340670
2025-12-29 10:40:00,621.10999,621.39001,620.89001,621.26001,197238
2025-12-29 10:45:00,621.26001,621.32001,620.15002,620.21002,230133
2025-12-29 10:50:00,620.21002,620.26001,619.34497,619.90997,384953
2025-12-29 10:55:00,619.90002,620.49988,619.72998,620.02002,187360
2025-12-29 11:00:00,620.01001,620.29999,619.59998,619.63989,166676
2025-12-29 11:05:00,619.64502,620.01001,619.48999,619.71997,363408
2025-12-29 11:10:00,619.75,620.3634,619.66998,620.2157,186069
2025-12-29 11:15:00,620.21997,620.22998,619.56,619.88,183582
2025-12-29 11:20:00,619.85999,620.059998,619.63,620.0050049,127322
2025-12-29 11:25:00,620.0,620.080017,619.63501,620.065002,135073
2025-12-29 11:30:00,620.030029,620.38,619.83002,619.85999,259768
2025-12-29 11:35:00,619.84998,620.15997,619.72998,619.77502,146607
2025-12-29 11:40:00,619.76001,619.82001,619.48499,619.70612,180372
2025-12-29 11:45:00,619.71503,620.02002,619.68988,619.98999,6412208
2025-12-29 11:50:00,619.98999,620.12347,619.79999,620.0098877,269236
2025-12-29 11:55:00,620.030029,620.21997,619.84003,619.85999,123850
2025-12-29 12:00:00,619.85999,620.12,619.73999,619.88,100955
2025-12-29 12:05:00,619.89001,619.94,619.54999,619.59998,95028
2025-12-29 12:10:00,619.59253,619.69,619.34003,619.59003,98251
2025-12-29 12:15:00,619.56,619.73499,619.37201,619.54999,7728784
2025-12-29 12:20:00,619.54498,619.61499,619.29999,619.34998,102273
2025-12-29 12:25:00,619.35999,619.36499,618.72998,618.97607,318673
2025-12-29 12:30:00,618.97498,619.36499,618.90002,619.20001,226456
2025-12-29 12:35:00,619.20001,619.42499,619.13,619.20001,131631
2025-12-29 12:40:00,619.19501,619.54999,619.14001,619.47498,142297
2025-12-29 12:45:00,619.46002,619.66498,619.40503,619.56,120780
2025-12-29 12:50:00,619.55499,620.030029,619.54999,619.96503,195994
2025-12-29 12:55:00,619.96997,620.089905,619.91998,619.95001,154432
2025-12-29 13:00:00,619.94,619.94,619.62,619.82001,146190
2025-12-29 13:05:00,619.82953,619.94501,619.73999,619.76001,120175
2025-12-29 13:10:00,619.77002,619.77002,619.5,619.58002,100862
2025-12-29 13:15:00,619.56,619.90997,619.52502,619.85999,125667
2025-12-29 13:20:00,619.85999,620.21002,619.815,620.17499,9019985
2025-12-29 13:25:00,620.18011,620.19,619.85999,620.02002,109257
2025-12-29 13:30:00,620.02002,620.33002,619.97998,620.31,112050
2025-12-29 13:35:00,620.34003,620.65997,620.33502,620.42999,161757
2025-12-29 13:40:00,620.42999,620.45001,620.12842,620.15503,105890
2025-12-29 13:45:00,620.15997,620.17999,619.94501,619.96997,106073
2025-12-29 13:50:00,619.96997,620.059998,619.88,619.91602,70157
2025-12-29 13:55:00,619.90997,619.92499,619.72498,619.84003,115859
2025-12-29 14:00:00,619.83002,619.90002,619.59003,619.71869,117771
2025-12-29 14:05:00,619.71997,619.82001,619.64001,619.73499,94534
2025-12-29 14:10:00,619.75,619.78998,619.65002,619.69,83136
2025-12-29 14:15:00,619.69,619.84003,619.64502,619.77002,74219
2025-12-29 14:20:00,619.78003,620.21997,619.78003,620.12,10430998
2025-12-29 14:25:00,620.10999,620.26501,620.059998,620.22498,122266
2025-12-29 14:30:00,620.21997,620.57001,620.17999,620.51001,171949
2025-12-29 14:35:00,620.52002,620.65002,620.40997,620.55011,352796
2025-12-29 14:40:00,620.56,620.87012,620.56,620.7699,11124163
2025-12-29 14:45:00,620.77002,621.29999,620.75,621.16998,260298
2025-12-29 14:50:00,621.16998,621.47498,621.16998,621.40527,213831
2025-12-29 14:55:00,621.40997,621.69501,621.40997,621.48999,235479
2025-12-29 15:00:00,621.495,621.5,621.14001,621.245,137216
2025-12-29 15:05:00,621.23999,621.27002,621.099976,621.17499,100566
2025-12-29 15:10:00,621.17999,621.31,621.15002,621.29498,98043
2025-12-29 15:15:00,621.28998,621.51001,621.21997,621.31,111445
2025-12-29 15:20:00,621.315,621.40997,621.25,621.37012,94358
2025-12-29 15:25:00,621.38501,621.4068,621.090027,621.10999,12012395
2025-12-29 15:30:00,621.11499,621.32001,621.090027,621.15997,127287
2025-12-29 15:35:00,621.15997,621.21997,620.98999,621.0,140283
